material_row,areal_density_gcm2,thickness_cm,shield_density_gcm3,energy_MeV,n_primaries,mean_edep_lead_MeV,composition
0,5.5,6.07735,0.905,30,1000,0.00445834,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,40,1000,0.00550434,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,50,1000,0.00797085,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,60,1000,0.0401271,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,75,1000,0.0503333,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,90,1000,20.1659,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,100,1000,42.2102,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,110,1000,56.9508,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,125,1000,77.8123,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,140,1000,96.0235,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,150,1000,106.334,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,175,1000,132.536,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,5.5,6.07735,0.905,200,1000,157.653,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,25,1000,0.000148205,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,30,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,40,1000,0.0045029,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,50,1000,0.0181326,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,60,1000,0.0385206,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,75,1000,0.136902,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,90,1000,1.57935,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,100,1000,34.4468,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,110,1000,51.0997,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,125,1000,73.4392,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,140,1000,92.4444,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,150,1000,103.55,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,175,1000,130.804,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.0,6.62983,0.905,200,1000,154.439,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,25,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,30,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,40,1000,0.0107619,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,50,1000,0.0158268,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,60,1000,0.0507479,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,75,1000,0.106687,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,90,1000,0.173769,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,100,1000,24.9745,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,110,1000,45.3939,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,125,1000,69.2557,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,140,1000,88.2708,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,150,1000,99.222,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,175,1000,127.135,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,6.5,7.18232,0.905,200,1000,151.72,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,25,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,30,1000,0.000147221,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,40,1000,0.0253008,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,50,1000,0.0312814,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,60,1000,0.0496972,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,75,1000,0.0762551,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,90,1000,0.184714,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,100,1000,12.3606,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,110,1000,38.4099,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,125,1000,63.4273,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,140,1000,82.9788,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,150,1000,95.1103,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,175,1000,122.373,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.0,7.73481,0.905,200,1000,147.707,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,15,1000,3.46492e-05,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,20,1000,5.43354e-05,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,25,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,30,1000,0.00445529,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,40,1000,0.00242932,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,50,1000,0.00404077,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,60,1000,0.00932207,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,75,1000,0.141996,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,90,1000,0.163642,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,100,1000,0.319459,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,110,1000,30.4334,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,125,1000,58.546,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,140,1000,79.4445,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,150,1000,91.629,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,175,1000,119.558,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,7.5,8.28729,0.905,200,1000,146.104,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,25,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,30,1000,0.000790024,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,40,1000,0.000454851,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,50,1000,0.0143772,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,60,1000,0.0615076,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,75,1000,0.0883538,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,90,1000,0.207879,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,100,1000,0.230297,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,110,1000,21.213,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,125,1000,53.3569,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,140,1000,75.1852,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,150,1000,87.6732,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,175,1000,116.762,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.0,8.83978,0.905,200,1000,144.374,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,15,1000,0.000794255,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,25,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,30,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,40,1000,0.0120104,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,50,1000,0.00576657,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,60,1000,0.0125064,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,75,1000,0.0418788,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,90,1000,0.164067,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,100,1000,0.335028,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,110,1000,4.95029,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,125,1000,46.3768,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,140,1000,71.0072,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,150,1000,83.8367,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,175,1000,112.397,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,8.5,9.39227,0.905,200,1000,138.927,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,25,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,30,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,40,1000,0.00139664,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,50,1000,0.00623311,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,60,1000,0.0291073,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,75,1000,0.054805,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,90,1000,0.160878,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,100,1000,0.178439,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,110,1000,0.251447,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,125,1000,40.1981,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,140,1000,66.836,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,150,1000,80.1376,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,175,1000,111.968,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.0,9.94475,0.905,200,1000,137.601,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,25,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,30,1000,0.00456104,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,40,1000,0.00837521,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,50,1000,0.009226,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,60,1000,0.0236483,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,75,1000,0.0793056,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,90,1000,0.14437,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,100,1000,0.191154,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,110,1000,0.307454,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,125,1000,33.4534,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,140,1000,61.0536,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,150,1000,76.1337,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,175,1000,107.207,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,9.5,10.4972,0.905,200,1000,133.224,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,25,1000,0.00355625,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,30,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,40,1000,0.00481506,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,50,1000,0.0301082,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,60,1000,0.0243341,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,75,1000,0.070873,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,90,1000,0.151484,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,100,1000,0.260066,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,110,1000,0.247477,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,125,1000,24.1442,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,140,1000,55.6942,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,150,1000,71.842,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,175,1000,103.145,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
0,10.0,11.0497,0.905,200,1000,130.35,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,25,1000,9.29133,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,30,1000,18.0705,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,40,1000,31.1175,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,50,1000,42.4908,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,60,1000,52.9232,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,75,1000,68.9558,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,90,1000,83.4176,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,100,1000,93.6207,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,110,1000,102.919,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,125,1000,117.474,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,140,1000,129.353,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,150,1000,139.693,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,175,1000,161.089,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,0.5,0.537634,0.93,200,1000,182.095,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,1.0,1.07527,0.93,5,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,1.0,1.07527,0.93,10,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,1.0,1.07527,0.93,15,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,1.0,1.07527,0.93,20,1000,0.0,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,1.0,1.07527,0.93,25,1000,0.00721281,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
1,1.0,1.07527,0.93,30,1000,0.00258115,Carbon:0.856;Hydrogen:0.144;Oxygen:0;Nitrogen:0;Silicon:0;
